
                            < M A T L A B (R) >
                  Copyright 1984-2018 The MathWorks, Inc.
              R2018b Update 4 (9.5.0.1067069) 64-bit (glnxa64)
                             February 28, 2019

 
For online documentation, see https://www.mathworks.com/support
For product information, visit www.mathworks.com.
 
trial: 1
The directed graph is generated.
ASYSONATA-dimi: 47000-th iteration, the error is 0.000009
ASYSONATA-dimi: 48000-th iteration, the error is 0.000007
ASYSONATA-dimi: 49000-th iteration, the error is 0.000006
ASYSONATA-dimi: 50000-th iteration, the error is 0.000005
ASYSONATA-dimi: 51000-th iteration, the error is 0.000004
ASYSONATA-dimi: 52000-th iteration, the error is 0.000003
ASYSONATA-dimi: 53000-th iteration, the error is 0.000003
ASYSONATA-dimi: 54000-th iteration, the error is 0.000002
ASYSONATA-dimi: 55000-th iteration, the error is 0.000002
ASYSONATA-dimi: 56000-th iteration, the error is 0.000001
ASYSONATA-dimi: 57000-th iteration, the error is 0.000001
ASYSONATA-dimi: 58000-th iteration, the error is 0.000001
ASYSONATA-dimi: 59000-th iteration, the error is 0.000001
ASYSONATA-dimi: 60000-th iteration, the error is 0.000001
ASYSONATA-dimi: 61000-th iteration, the error is 0.000001
ASYSONATA-dimi: 62000-th iteration, the error is 0.000000
ASYSONATA-dimi: 63000-th iteration, the error is 0.000000
ASYSONATA-dimi: 64000-th iteration, the error is 0.000000
ASYSONATA-dimi: 65000-th iteration, the error is 0.000000
ASYSONATA-dimi: 66000-th iteration, the error is 0.000000
ASYSONATA-dimi: 67000-th iteration, the error is 0.000000
ASYSONATA-dimi: 68000-th iteration, the error is 0.000000
ASYSONATA-dimi: 69000-th iteration, the error is 0.000000
ASYSONATA-dimi: 70000-th iteration, the error is 0.000000
ASYSONATA-dimi: 71000-th iteration, the error is 0.000000
ASYSONATA-dimi: 72000-th iteration, the error is 0.000000
ASYSONATA-dimi: 73000-th iteration, the error is 0.000000
ASYSONATA-dimi: 74000-th iteration, the error is 0.000000
ASYSONATA-dimi: 75000-th iteration, the error is 0.000000
ASYSONATA-dimi: 76000-th iteration, the error is 0.000000
ASYSONATA-dimi: 77000-th iteration, the error is 0.000000
ASYSONATA-dimi: 78000-th iteration, the error is 0.000000
ASYSONATA-dimi: 79000-th iteration, the error is 0.000000
ASYSONATA-dimi: 80000-th iteration, the error is 0.000000
ASYSONATA-dimi Err: 1.855e-08
AsySubPush: 1000-th iteration, the error is 18.644968
AsySubPush: 2000-th iteration, the error is 18.482051
AsySubPush: 3000-th iteration, the error is 18.268058
AsySubPush: 4000-th iteration, the error is 18.093752
AsySubPush: 5000-th iteration, the error is 17.900567
AsySubPush: 6000-th iteration, the error is 17.707590
AsySubPush: 7000-th iteration, the error is 17.513428
AsySubPush: 8000-th iteration, the error is 17.344788
AsySubPush: 9000-th iteration, the error is 17.163308
AsySubPush: 10000-th iteration, the error is 16.989370
AsySubPush: 11000-th iteration, the error is 16.814194
AsySubPush: 12000-th iteration, the error is 16.645910
AsySubPush: 13000-th iteration, the error is 16.474466
AsySubPush: 14000-th iteration, the error is 16.307964
AsySubPush: 15000-th iteration, the error is 16.147550
AsySubPush: 16000-th iteration, the error is 15.987163
AsySubPush: 17000-th iteration, the error is 15.826477
AsySubPush: 18000-th iteration, the error is 15.673557
AsySubPush: 19000-th iteration, the error is 15.517173
AsySubPush: 20000-th iteration, the error is 15.370346
AsySubPush: 21000-th iteration, the error is 15.227681
AsySubPush: 22000-th iteration, the error is 15.069640
AsySubPush: 23000-th iteration, the error is 14.940566
AsySubPush: 24000-th iteration, the error is 14.799539
AsySubPush: 25000-th iteration, the error is 14.656391
AsySubPush: 26000-th iteration, the error is 14.527410
AsySubPush: 27000-th iteration, the error is 14.396279
AsySubPush: 28000-th iteration, the error is 14.265928
AsySubPush: 29000-th iteration, the error is 14.136877
AsySubPush: 30000-th iteration, the error is 14.005613
AsySubPush: 31000-th iteration, the error is 13.886344
AsySubPush: 32000-th iteration, the error is 13.766636
AsySubPush: 33000-th iteration, the error is 13.649509
AsySubPush: 34000-th iteration, the error is 13.524609
AsySubPush: 35000-th iteration, the error is 13.405080
AsySubPush: 36000-th iteration, the error is 13.298156
AsySubPush: 37000-th iteration, the error is 13.188982
AsySubPush: 38000-th iteration, the error is 13.081812
AsySubPush: 39000-th iteration, the error is 12.950593
AsySubPush: 40000-th iteration, the error is 12.865678
AsySubPush: 41000-th iteration, the error is 12.766644
AsySubPush: 42000-th iteration, the error is 12.663731
AsySubPush: 43000-th iteration, the error is 12.565485
AsySubPush: 44000-th iteration, the error is 12.467065
AsySubPush: 45000-th iteration, the error is 12.368567
AsySubPush: 46000-th iteration, the error is 12.274301
AsySubPush: 47000-th iteration, the error is 12.180102
AsySubPush: 48000-th iteration, the error is 12.089621
AsySubPush: 49000-th iteration, the error is 11.995427
AsySubPush: 50000-th iteration, the error is 11.902508
AsySubPush: 51000-th iteration, the error is 11.815343
AsySubPush: 52000-th iteration, the error is 11.731505
AsySubPush: 53000-th iteration, the error is 11.643781
AsySubPush: 54000-th iteration, the error is 11.559059
AsySubPush: 55000-th iteration, the error is 11.477593
AsySubPush: 56000-th iteration, the error is 11.394500
AsySubPush: 57000-th iteration, the error is 11.306776
AsySubPush: 58000-th iteration, the error is 11.234337
AsySubPush: 59000-th iteration, the error is 11.154750
AsySubPush: 60000-th iteration, the error is 11.074100
AsySubPush: 61000-th iteration, the error is 11.004260
AsySubPush: 62000-th iteration, the error is 10.925418
AsySubPush: 63000-th iteration, the error is 10.854308
AsySubPush: 64000-th iteration, the error is 10.776668
AsySubPush: 65000-th iteration, the error is 10.708639
AsySubPush: 66000-th iteration, the error is 10.637250
AsySubPush: 67000-th iteration, the error is 10.564871
AsySubPush: 68000-th iteration, the error is 10.495801
AsySubPush: 69000-th iteration, the error is 10.426010
AsySubPush: 70000-th iteration, the error is 10.359614
AsySubPush: 71000-th iteration, the error is 10.287490
AsySubPush: 72000-th iteration, the error is 10.218546
AsySubPush: 73000-th iteration, the error is 10.161520
AsySubPush: 74000-th iteration, the error is 10.099278
AsySubPush: 75000-th iteration, the error is 10.031176
AsySubPush: 76000-th iteration, the error is 9.966556
AsySubPush: 77000-th iteration, the error is 9.910130
AsySubPush: 78000-th iteration, the error is 9.850130
AsySubPush: 79000-th iteration, the error is 9.789303
AsySubPush: 80000-th iteration, the error is 9.730429
AsySubPush Err: 9.7304
AsySPA: 1000-th iteration, the error is 12.091340
AsySPA: 2000-th iteration, the error is 10.340549
AsySPA: 3000-th iteration, the error is 9.199377
AsySPA: 4000-th iteration, the error is 8.458553
AsySPA: 5000-th iteration, the error is 7.854923
AsySPA: 6000-th iteration, the error is 7.448908
AsySPA: 7000-th iteration, the error is 7.030504
AsySPA: 8000-th iteration, the error is 6.699074
AsySPA: 9000-th iteration, the error is 6.419867
AsySPA: 10000-th iteration, the error is 6.156150
AsySPA: 11000-th iteration, the error is 5.918846
AsySPA: 12000-th iteration, the error is 5.739349
AsySPA: 13000-th iteration, the error is 5.520153
AsySPA: 14000-th iteration, the error is 5.339145
AsySPA: 15000-th iteration, the error is 5.176940
AsySPA: 16000-th iteration, the error is 5.030673
AsySPA: 17000-th iteration, the error is 4.878351
AsySPA: 18000-th iteration, the error is 4.742798
AsySPA: 19000-th iteration, the error is 4.622303
AsySPA: 20000-th iteration, the error is 4.500637
AsySPA: 21000-th iteration, the error is 4.393884
AsySPA: 22000-th iteration, the error is 4.287341
AsySPA: 23000-th iteration, the error is 4.189313
AsySPA: 24000-th iteration, the error is 4.091632
AsySPA: 25000-th iteration, the error is 3.996345
AsySPA: 26000-th iteration, the error is 3.918294
AsySPA: 27000-th iteration, the error is 3.840235
AsySPA: 28000-th iteration, the error is 3.768860
AsySPA: 29000-th iteration, the error is 3.694972
AsySPA: 30000-th iteration, the error is 3.623425
AsySPA: 31000-th iteration, the error is 3.551648
AsySPA: 32000-th iteration, the error is 3.488678
AsySPA: 33000-th iteration, the error is 3.423585
AsySPA: 34000-th iteration, the error is 3.366527
AsySPA: 35000-th iteration, the error is 3.309222
AsySPA: 36000-th iteration, the error is 3.249009
AsySPA: 37000-th iteration, the error is 3.192200
AsySPA: 38000-th iteration, the error is 3.141566
AsySPA: 39000-th iteration, the error is 3.090270
AsySPA: 40000-th iteration, the error is 3.040466
AsySPA: 41000-th iteration, the error is 2.993070
AsySPA: 42000-th iteration, the error is 2.957615
AsySPA: 43000-th iteration, the error is 2.899507
AsySPA: 44000-th iteration, the error is 2.855459
AsySPA: 45000-th iteration, the error is 2.813409
AsySPA: 46000-th iteration, the error is 2.773529
AsySPA: 47000-th iteration, the error is 2.731037
AsySPA: 48000-th iteration, the error is 2.692911
AsySPA: 49000-th iteration, the error is 2.651929
AsySPA: 50000-th iteration, the error is 2.615156
AsySPA: 51000-th iteration, the error is 2.577863
AsySPA: 52000-th iteration, the error is 2.542977
AsySPA: 53000-th iteration, the error is 2.513400
AsySPA: 54000-th iteration, the error is 2.475523
AsySPA: 55000-th iteration, the error is 2.443783
AsySPA: 56000-th iteration, the error is 2.412964
AsySPA: 57000-th iteration, the error is 2.380897
AsySPA: 58000-th iteration, the error is 2.349310
AsySPA: 59000-th iteration, the error is 2.320325
AsySPA: 60000-th iteration, the error is 2.289708
AsySPA: 61000-th iteration, the error is 2.258707
AsySPA: 62000-th iteration, the error is 2.231875
AsySPA: 63000-th iteration, the error is 2.206523
AsySPA: 64000-th iteration, the error is 2.179315
AsySPA: 65000-th iteration, the error is 2.153414
AsySPA: 66000-th iteration, the error is 2.127697
AsySPA: 67000-th iteration, the error is 2.102475
AsySPA: 68000-th iteration, the error is 2.078198
AsySPA: 69000-th iteration, the error is 2.051298
AsySPA: 70000-th iteration, the error is 2.029800
AsySPA: 71000-th iteration, the error is 2.007979
AsySPA: 72000-th iteration, the error is 1.985576
AsySPA: 73000-th iteration, the error is 1.962893
AsySPA: 74000-th iteration, the error is 2.619710
AsySPA: 75000-th iteration, the error is 1.923640
AsySPA: 76000-th iteration, the error is 1.925048
AsySPA: 77000-th iteration, the error is 1.878890
AsySPA: 78000-th iteration, the error is 1.857402
AsySPA: 79000-th iteration, the error is 1.835415
AsySPA: 80000-th iteration, the error is 1.817080
AsySPA Err: 1.8171
Elapsed time is 62.056494 seconds.
trial: 19
The directed graph is generated.
ASYSONATA: 1000-th iteration, the error is 5.236113
ASYSONATA: 2000-th iteration, the error is 3.341533
ASYSONATA: 3000-th iteration, the error is 2.276009
ASYSONATA: 4000-th iteration, the error is 1.625125
ASYSONATA: 5000-th iteration, the error is 1.176104
ASYSONATA: 6000-th iteration, the error is 0.840424
ASYSONATA: 7000-th iteration, the error is 0.610287
ASYSONATA: 8000-th iteration, the error is 0.450889
ASYSONATA: 9000-th iteration, the error is 0.330572
ASYSONATA: 10000-th iteration, the error is 0.242142
ASYSONATA: 11000-th iteration, the error is 0.177733
ASYSONATA: 12000-th iteration, the error is 0.127541
ASYSONATA: 13000-th iteration, the error is 0.092123
ASYSONATA: 14000-th iteration, the error is 0.067395
ASYSONATA: 15000-th iteration, the error is 0.049412
ASYSONATA: 16000-th iteration, the error is 0.036029
ASYSONATA: 17000-th iteration, the error is 0.026327
ASYSONATA: 18000-th iteration, the error is 0.019350
ASYSONATA: 19000-th iteration, the error is 0.014212
ASYSONATA: 20000-th iteration, the error is 0.010411
ASYSONATA: 21000-th iteration, the error is 0.007630
ASYSONATA: 22000-th iteration, the error is 0.005630
ASYSONATA: 23000-th iteration, the error is 0.004121
ASYSONATA: 24000-th iteration, the error is 0.003043
ASYSONATA: 25000-th iteration, the error is 0.002257
ASYSONATA: 26000-th iteration, the error is 0.001657
ASYSONATA: 27000-th iteration, the error is 0.001220
ASYSONATA: 28000-th iteration, the error is 0.000893
ASYSONATA: 29000-th iteration, the error is 0.000653
ASYSONATA: 30000-th iteration, the error is 0.000477
ASYSONATA: 31000-th iteration, the error is 0.000350
ASYSONATA: 32000-th iteration, the error is 0.000254
ASYSONATA: 33000-th iteration, the error is 0.000185
ASYSONATA: 34000-th iteration, the error is 0.000135
ASYSONATA: 35000-th iteration, the error is 0.000099
ASYSONATA: 36000-th iteration, the error is 0.000072
ASYSONATA: 37000-th iteration, the error is 0.000054
ASYSONATA: 38000-th iteration, the error is 0.000039
ASYSONATA: 39000-th iteration, the error is 0.000029
ASYSONATA: 40000-th iteration, the error is 0.000021
ASYSONATA: 41000-th iteration, the error is 0.000015
ASYSONATA: 42000-th iteration, the error is 0.000011
ASYSONATA: 43000-th iteration, the error is 0.000008
ASYSONATA: 44000-th iteration, the error is 0.000006
ASYSONATA: 45000-th iteration, the error is 0.000004
ASYSONATA: 46000-th iteration, the error is 0.000003
ASYSONATA: 47000-th iteration, the error is 0.000002
ASYSONATA: 48000-th iteration, the error is 0.000002
ASYSONATA: 49000-th iteration, the error is 0.000001
ASYSONATA: 50000-th iteration, the error is 0.000001
ASYSONATA: 51000-th iteration, the error is 0.000001
ASYSONATA: 52000-th iteration, the error is 0.000001
ASYSONATA: 53000-th iteration, the error is 0.000000
ASYSONATA: 54000-th iteration, the error is 0.000000
ASYSONATA: 55000-th iteration, the error is 0.000000
ASYSONATA: 56000-th iteration, the error is 0.000000
ASYSONATA: 57000-th iteration, the error is 0.000000
ASYSONATA: 58000-th iteration, the error is 0.000000
ASYSONATA: 59000-th iteration, the error is 0.000000
ASYSONATA: 60000-th iteration, the error is 0.000000
ASYSONATA: 61000-th iteration, the error is 0.000000
ASYSONATA: 62000-th iteration, the error is 0.000000
ASYSONATA: 63000-th iteration, the error is 0.000000
ASYSONATA: 64000-th iteration, the error is 0.000000
ASYSONATA: 65000-th iteration, the error is 0.000000
ASYSONATA: 66000-th iteration, the error is 0.000000
ASYSONATA: 67000-th iteration, the error is 0.000000
ASYSONATA: 68000-th iteration, the error is 0.000000
ASYSONATA: 69000-th iteration, the error is 0.000000
ASYSONATA: 70000-th iteration, the error is 0.000000
ASYSONATA: 71000-th iteration, the error is 0.000000
ASYSONATA: 72000-th iteration, the error is 0.000000
ASYSONATA: 73000-th iteration, the error is 0.000000
ASYSONATA: 74000-th iteration, the error is 0.000000
ASYSONATA: 75000-th iteration, the error is 0.000000
ASYSONATA: 76000-th iteration, the error is 0.000000
ASYSONATA: 77000-th iteration, the error is 0.000000
ASYSONATA: 78000-th iteration, the error is 0.000000
ASYSONATA: 79000-th iteration, the error is 0.000000
ASYSONATA: 80000-th iteration, the error is 0.000000
ASYSONATA Err: 8.5688e-11
ASYSONATA-dimi: 1000-th iteration, the error is 4.087752
ASYSONATA-dimi: 2000-th iteration, the error is 2.308460
ASYSONATA-dimi: 3000-th iteration, the error is 1.442265
ASYSONATA-dimi: 4000-th iteration, the error is 0.966563
ASYSONATA-dimi: 5000-th iteration, the error is 0.650226
ASYSONATA-dimi: 6000-th iteration, the error is 0.442182
ASYSONATA-dimi: 7000-th iteration, the error is 0.306798
ASYSONATA-dimi: 8000-th iteration, the error is 0.216130
ASYSONATA-dimi: 9000-th iteration, the error is 0.150582
ASYSONATA-dimi: 10000-th iteration, the error is 0.106013
ASYSONATA-dimi: 11000-th iteration, the error is 0.076419
ASYSONATA-dimi: 12000-th iteration, the error is 0.054932
ASYSONATA-dimi: 13000-th iteration, the error is 0.039210
ASYSONATA-dimi: 14000-th iteration, the error is 0.028233
ASYSONATA-dimi: 15000-th iteration, the error is 0.020707
ASYSONATA-dimi: 16000-th iteration, the error is 0.015152
ASYSONATA-dimi: 17000-th iteration, the error is 0.011238
ASYSONATA-dimi: 18000-th iteration, the error is 0.008307
ASYSONATA-dimi: 19000-th iteration, the error is 0.006183
ASYSONATA-dimi: 20000-th iteration, the error is 0.004647
ASYSONATA-dimi: 21000-th iteration, the error is 0.003464
ASYSONATA-dimi: 22000-th iteration, the error is 0.002623
ASYSONATA-dimi: 23000-th iteration, the error is 0.001978
ASYSONATA-dimi: 24000-th iteration, the error is 0.001500
ASYSONATA-dimi: 25000-th iteration, the error is 0.001147
ASYSONATA-dimi: 26000-th iteration, the error is 0.000874
ASYSONATA-dimi: 27000-th iteration, the error is 0.000662
ASYSONATA-dimi: 28000-th iteration, the error is 0.000505
ASYSONATA-dimi: 29000-th iteration, the error is 0.000387
ASYSONATA-dimi: 30000-th iteration, the error is 0.000298
ASYSONATA-dimi: 31000-th iteration, the error is 0.000231
ASYSONATA-dimi: 32000-th iteration, the error is 0.000177
ASYSONATA-dimi: 33000-th iteration, the error is 0.000135
ASYSONATA-dimi: 34000-th iteration, the error is 0.000106
ASYSONATA-dimi: 35000-th iteration, the error is 0.000084
ASYSONATA-dimi: 36000-th iteration, the error is 0.000065
ASYSONATA-dimi: 37000-th iteration, the error is 0.000052
ASYSONATA-dimi: 38000-th iteration, the error is 0.000041
ASYSONATA-dimi: 39000-th iteration, the error is 0.000032
ASYSONATA-dimi: 40000-th iteration, the error is 0.000026
ASYSONATA-dimi: 41000-th iteration, the error is 0.000020
ASYSONATA-dimi: 42000-th iteration, the error is 0.000016
ASYSONATA-dimi: 43000-th iteration, the error is 0.000013
ASYSONATA-dimi: 44000-th iteration, the error is 0.000010
ASYSONATA-dimi: 45000-th iteration, the error is 0.000008
ASYSONATA-dimi: 46000-th iteration, the error is 0.000007
ASYSONATA-dimi: 47000-th iteration, the error is 0.000005
ASYSONATA-dimi: 48000-th iteration, the error is 0.000004
ASYSONATA-dimi: 49000-th iteration, the error is 0.000003
ASYSONATA-dimi: 50000-th iteration, the error is 0.000003
ASYSONATA-dimi: 51000-th iteration, the error is 0.000002
ASYSONATA-dimi: 52000-th iteration, the error is 0.000002
ASYSONATA-dimi: 53000-th iteration, the error is 0.000001
ASYSONATA-dimi: 54000-th iteration, the error is 0.000001
ASYSONATA-dimi: 55000-th iteration, the error is 0.000001
ASYSONATA-dimi: 56000-th iteration, the error is 0.000001
ASYSONATA-dimi: 57000-th iteration, the error is 0.000001
ASYSONATA-dimi: 58000-th iteration, the error is 0.000001
ASYSONATA-dimi: 59000-th iteration, the error is 0.000000
ASYSONATA-dimi: 60000-th iteration, the error is 0.000000
ASYSONATA-dimi: 61000-th iteration, the error is 0.000000
ASYSONATA-dimi: 62000-th iteration, the error is 0.000000
ASYSONATA-dimi: 63000-th iteration, the error is 0.000000
ASYSONATA-dimi: 64000-th iteration, the error is 0.000000
ASYSONATA-dimi: 65000-th iteration, the error is 0.000000
ASYSONATA-dimi: 66000-th iteration, the error is 0.000000
ASYSONATA-dimi: 67000-th iteration, the error is 0.000000
ASYSONATA-dimi: 68000-th iteration, the error is 0.000000
ASYSONATA-dimi: 69000-th iteration, the error is 0.000000
ASYSONATA-dimi: 70000-th iteration, the error is 0.000000
ASYSONATA-dimi: 71000-th iteration, the error is 0.000000
ASYSONATA-dimi: 72000-th iteration, the error is 0.000000
ASYSONATA-dimi: 73000-th iteration, the error is 0.000000
ASYSONATA-dimi: 74000-th iteration, the error is 0.000000
ASYSONATA-dimi: 75000-th iteration, the error is 0.000000
ASYSONATA-dimi: 76000-th iteration, the error is 0.000000
ASYSONATA-dimi: 77000-th iteration, the error is 0.000000
ASYSONATA-dimi: 78000-th iteration, the error is 0.000000
ASYSONATA-dimi: 79000-th iteration, the error is 0.000000
ASYSONATA-dimi: 80000-th iteration, the error is 0.000000
ASYSONATA-dimi Err: 1.0559e-08
AsySubPush: 1000-th iteration, the error is 17.499437
AsySubPush: 2000-th iteration, the error is 17.315070
AsySubPush: 3000-th iteration, the error is 17.134771
AsySubPush: 4000-th iteration, the error is 16.953778
AsySubPush: 5000-th iteration, the error is 16.762284
AsySubPush: 6000-th iteration, the error is 16.583296
AsySubPush: 7000-th iteration, the error is 16.441579
AsySubPush: 8000-th iteration, the error is 16.268810
AsySubPush: 9000-th iteration, the error is 16.107015
AsySubPush: 10000-th iteration, the error is 15.943251
AsySubPush: 11000-th iteration, the error is 15.780556
AsySubPush: 12000-th iteration, the error is 15.628676
AsySubPush: 13000-th iteration, the error is 15.470722
AsySubPush: 14000-th iteration, the error is 15.316960
AsySubPush: 15000-th iteration, the error is 15.166003
AsySubPush: 16000-th iteration, the error is 15.007917
AsySubPush: 17000-th iteration, the error is 14.874882
AsySubPush: 18000-th iteration, the error is 14.731509
AsySubPush: 19000-th iteration, the error is 14.589354
AsySubPush: 20000-th iteration, the error is 14.444097
AsySubPush: 21000-th iteration, the error is 14.315230
AsySubPush: 22000-th iteration, the error is 14.183586
AsySubPush: 23000-th iteration, the error is 14.047841
AsySubPush: 24000-th iteration, the error is 13.920540
AsySubPush: 25000-th iteration, the error is 13.795379
AsySubPush: 26000-th iteration, the error is 13.670921
AsySubPush: 27000-th iteration, the error is 13.547454
AsySubPush: 28000-th iteration, the error is 13.427349
AsySubPush: 29000-th iteration, the error is 13.302507
AsySubPush: 30000-th iteration, the error is 13.186594
AsySubPush: 31000-th iteration, the error is 13.076695
AsySubPush: 32000-th iteration, the error is 12.961763
AsySubPush: 33000-th iteration, the error is 12.849511
AsySubPush: 34000-th iteration, the error is 12.732657
AsySubPush: 35000-th iteration, the error is 12.625840
AsySubPush: 36000-th iteration, the error is 12.523912
AsySubPush: 37000-th iteration, the error is 12.415095
AsySubPush: 38000-th iteration, the error is 12.317011
AsySubPush: 39000-th iteration, the error is 12.213520
AsySubPush: 40000-th iteration, the error is 12.112132
AsySubPush: 41000-th iteration, the error is 12.016491
AsySubPush: 42000-th iteration, the error is 11.919872
AsySubPush: 43000-th iteration, the error is 11.817303
AsySubPush: 44000-th iteration, the error is 11.729243
AsySubPush: 45000-th iteration, the error is 11.636764
AsySubPush: 46000-th iteration, the error is 11.546819
AsySubPush: 47000-th iteration, the error is 11.458895
AsySubPush: 48000-th iteration, the error is 11.367689
AsySubPush: 49000-th iteration, the error is 11.278643
AsySubPush: 50000-th iteration, the error is 11.197844
AsySubPush: 51000-th iteration, the error is 11.098001
AsySubPush: 52000-th iteration, the error is 11.024128
AsySubPush: 53000-th iteration, the error is 10.942897
AsySubPush: 54000-th iteration, the error is 10.865810
AsySubPush: 55000-th iteration, the error is 10.786101
AsySubPush: 56000-th iteration, the error is 10.707092
AsySubPush: 57000-th iteration, the error is 10.632104
AsySubPush: 58000-th iteration, the error is 10.553628
AsySubPush: 59000-th iteration, the error is 10.475265
AsySubPush: 60000-th iteration, the error is 10.402624
AsySubPush: 61000-th iteration, the error is 10.332316
AsySubPush: 62000-th iteration, the error is 10.262556
AsySubPush: 63000-th iteration, the error is 10.190095
AsySubPush: 64000-th iteration, the error is 10.117907
AsySubPush: 65000-th iteration, the error is 10.050459
AsySubPush: 66000-th iteration, the error is 9.982517
AsySubPush: 67000-th iteration, the error is 9.906617
AsySubPush: 68000-th iteration, the error is 9.846575
AsySubPush: 69000-th iteration, the error is 9.773459
AsySubPush: 70000-th iteration, the error is 9.717078
AsySubPush: 71000-th iteration, the error is 9.653241
AsySubPush: 72000-th iteration, the error is 9.591894
AsySubPush: 73000-th iteration, the error is 9.529618
AsySubPush: 74000-th iteration, the error is 9.468354
AsySubPush: 75000-th iteration, the error is 9.401226
AsySubPush: 76000-th iteration, the error is 9.347091
AsySubPush: 77000-th iteration, the error is 9.287726
AsySubPush: 78000-th iteration, the error is 9.227830
AsySubPush: 79000-th iteration, the error is 9.172449
AsySubPush: 80000-th iteration, the error is 9.115300
AsySubPush Err: 9.1153
AsySPA: 1000-th iteration, the error is 11.536446
AsySPA: 2000-th iteration, the error is 9.667139
AsySPA: 3000-th iteration, the error is 8.660020
AsySPA: 4000-th iteration, the error is 7.921695
AsySPA: 5000-th iteration, the error is 7.395464
AsySPA: 6000-th iteration, the error is 6.975547
AsySPA: 7000-th iteration, the error is 6.604807
AsySPA: 8000-th iteration, the error is 6.271310
AsySPA: 9000-th iteration, the error is 5.989389
AsySPA: 10000-th iteration, the error is 5.776100
AsySPA: 11000-th iteration, the error is 5.532770
AsySPA: 12000-th iteration, the error is 5.337397
AsySPA: 13000-th iteration, the error is 5.158050
AsySPA: 14000-th iteration, the error is 4.987560
AsySPA: 15000-th iteration, the error is 4.826221
AsySPA: 16000-th iteration, the error is 4.689153
AsySPA: 17000-th iteration, the error is 4.560091
AsySPA: 18000-th iteration, the error is 4.435645
AsySPA: 19000-th iteration, the error is 4.313641
AsySPA: 20000-th iteration, the error is 4.204390
AsySPA: 21000-th iteration, the error is 4.101466
AsySPA: 22000-th iteration, the error is 3.996963
AsySPA: 23000-th iteration, the error is 3.912623
AsySPA: 24000-th iteration, the error is 3.810271
AsySPA: 25000-th iteration, the error is 3.726209
AsySPA: 26000-th iteration, the error is 3.644227
AsySPA: 27000-th iteration, the error is 3.573691
AsySPA: 28000-th iteration, the error is 3.501021
AsySPA: 29000-th iteration, the error is 3.437495
AsySPA: 30000-th iteration, the error is 3.375603
AsySPA: 31000-th iteration, the error is 3.314024
AsySPA: 32000-th iteration, the error is 3.248996
AsySPA: 33000-th iteration, the error is 3.188441
AsySPA: 34000-th iteration, the error is 3.130187
AsySPA: 35000-th iteration, the error is 3.075896
AsySPA: 36000-th iteration, the error is 3.025395
AsySPA: 37000-th iteration, the error is 2.970380
AsySPA: 38000-th iteration, the error is 2.921628
AsySPA: 39000-th iteration, the error is 2.874370
AsySPA: 40000-th iteration, the error is 2.828111
AsySPA: 41000-th iteration, the error is 2.779169
AsySPA: 42000-th iteration, the error is 2.738097
AsySPA: 43000-th iteration, the error is 2.695722
AsySPA: 44000-th iteration, the error is 2.651316
AsySPA: 45000-th iteration, the error is 2.612999
AsySPA: 46000-th iteration, the error is 2.571492
AsySPA: 47000-th iteration, the error is 2.531866
AsySPA: 48000-th iteration, the error is 2.493137
AsySPA: 49000-th iteration, the error is 2.458089
AsySPA: 50000-th iteration, the error is 2.424118
AsySPA: 51000-th iteration, the error is 2.391651
AsySPA: 52000-th iteration, the error is 2.359260
AsySPA: 53000-th iteration, the error is 2.327424
AsySPA: 54000-th iteration, the error is 2.293708
AsySPA: 55000-th iteration, the error is 2.264844
AsySPA: 56000-th iteration, the error is 2.236257
AsySPA: 57000-th iteration, the error is 2.207115
AsySPA: 58000-th iteration, the error is 2.196125
AsySPA: 59000-th iteration, the error is 2.153386
AsySPA: 60000-th iteration, the error is 2.125356
AsySPA: 61000-th iteration, the error is 2.099375
AsySPA: 62000-th iteration, the error is 2.073054
AsySPA: 63000-th iteration, the error is 2.047431
AsySPA: 64000-th iteration, the error is 2.022038
AsySPA: 65000-th iteration, the error is 1.997140
AsySPA: 66000-th iteration, the error is 1.972204
AsySPA: 67000-th iteration, the error is 1.948721
AsySPA: 68000-th iteration, the error is 1.925925
AsySPA: 69000-th iteration, the error is 1.902253
AsySPA: 70000-th iteration, the error is 1.880336
AsySPA: 71000-th iteration, the error is 1.859156
AsySPA: 72000-th iteration, the error is 1.839030
AsySPA: 73000-th iteration, the error is 1.818132
AsySPA: 74000-th iteration, the error is 1.797887
AsySPA: 75000-th iteration, the error is 1.777312
AsySPA: 76000-th iteration, the error is 1.756905
AsySPA: 77000-th iteration, the error is 1.738249
AsySPA: 78000-th iteration, the error is 1.718369
AsySPA: 79000-th iteration, the error is 1.700377
AsySPA: 80000-th iteration, the error is 1.682932
AsySPA Err: 1.6829
Elapsed time is 61.879668 seconds.
trial: 20
The directed graph is generated.
ASYSONATA: 1000-th iteration, the error is 6.144929
ASYSONATA: 2000-th iteration, the error is 4.049114
ASYSONATA: 3000-th iteration, the error is 2.814689
ASYSONATA: 4000-th iteration, the error is 2.022130
ASYSONATA: 5000-th iteration, the error is 1.443062
ASYSONATA: 6000-th iteration, the error is 1.033775
ASYSONATA: 7000-th iteration, the error is 0.754541
ASYSONATA: 8000-th iteration, the error is 0.552932
ASYSONATA: 9000-th iteration, the error is 0.406516
ASYSONATA: 10000-th iteration, the error is 0.297663
ASYSONATA: 11000-th iteration, the error is 0.216470
ASYSONATA: 12000-th iteration, the error is 0.159957
